design,outcome,metric,lo95,median,hi95
D-A95,mean_signed_shift,main_rho__seeding_regime,0.0005392787364491565,0.0006173980789625803,0.0006947487578091999
D-A95,mean_signed_shift,main_share__message_condition,0.9806689154676217,0.9820150821228781,0.9832694554491069
D-A95,mean_signed_shift,main_share__seeding_regime,0.00412662193773785,0.00472603566950555,0.00530224792954296
D-A95,mean_signed_shift,omega,0.9179130543380511,0.9959924691782893,1.077859800084695
D-A95,mean_signed_shift,shapley_rho__message_condition,0.8396489067408704,0.8478483164837294,0.8569598751128946
D-A95,mean_signed_shift,shapley_rho__seeding_regime,0.0006373292114031594,0.000723852107326503,0.0008120859156451332
D-A95,mean_signed_shift,shapley_share__message_condition,0.9826374241853193,0.9838319320021702,0.9849736319603766
D-A95,mean_signed_shift,shapley_share__seeding_regime,0.005178898546938149,0.005875124929095836,0.006567964423178972
D-A95,mean_signed_shift,tau,0.10671923256521676,0.10765504222614056,0.10848953608851039
D-A95,mean_total_shift,main_rho__message_condition,1.6717024358332746,1.681824158464893,1.6928534204878098
D-A95,mean_total_shift,main_rho__seeding_regime,0.001651508007983894,0.0017390964573714448,0.0018301338494411522
D-A95,mean_total_shift,main_share__message_condition,0.9828990114934124,0.9836603365571512,0.9843785745177083
D-A95,mean_total_shift,main_share__seeding_regime,0.009785663122278748,0.01030636871998922,0.010831112203686249
D-A95,mean_total_shift,omega,0.8528316211003287,0.9236555972494871,1.0030378037366647
D-A95,mean_total_shift,shapley_rho__message_condition,1.0683118731755301,1.0752760748363754,1.08280428377169
D-A95,mean_total_shift,shapley_rho__seeding_regime,0.001735143909785554,0.0018296984495573673,0.0019265891665122066
D-A95,mean_total_shift,shapley_share__message_condition,0.9842952985174169,0.9849951906596939,0.9856284449644632
D-A95,mean_total_shift,shapley_share__seeding_regime,0.010874576013405428,0.011446747537369205,0.012063464568276974
D-A95,mean_total_shift,tau,0.13863553484662564,0.13935581126726704,0.14001979558208708
E-S,conversion_rate,main_rho__message_condition,0.14218918816476744,0.15106741437274573,0.16060098863485786
E-S,conversion_rate,main_rho__seeding_regime,0.9598135884657041,0.9709090709019483,0.9819308385852338
E-S,conversion_rate,main_share__message_condition,0.01801715186948262,0.019087971002079814,0.020150299244928106
E-S,conversion_rate,main_share__seeding_regime,0.9429592383055015,0.9458971255097455,0.9485198971599809
E-S,conversion_rate,omega,0.9243031018161575,1.0007315462851394,1.080661377788901
E-S,conversion_rate,shapley_rho__message_condition,0.149639382030662,0.15826491735676917,0.16752619512938663
E-S,conversion_rate,shapley_rho__seeding_regime,0.8888772662614515,0.8991845549582664,0.9096735178618023
E-S,conversion_rate,shapley_share__message_condition,0.033426577166779076,0.03515231778364783,0.036959079254073504
E-S,conversion_rate,shapley_share__seeding_regime,0.9605191641273314,0.9624887111673782,0.96434484342401
E-S,conversion_rate,tau,0.7623945801057751,0.7721068149455141,0.782101321366981
E-S,mean_signed_shift,main_rho__message_condition,0.2095161879195071,0.21388758003189803,0.218149838637362
E-S,mean_signed_shift,main_rho__seeding_regime,1.080043104949247,1.08357128285934,1.0869032632398623
E-S,mean_signed_shift,main_share__message_condition,0.016957490531034777,0.017312026842995605,0.017639566131186977
E-S,mean_signed_shift,main_share__seeding_regime,0.9568790464815062,0.9577539085765616,0.9587295064201767
E-S,mean_signed_shift,omega,0.9313037375751523,0.9911457513129376,1.0632253502135152
E-S,mean_signed_shift,shapley_rho__message_condition,0.21065445038357103,0.21548764128084252,0.21983561157581
E-S,mean_signed_shift,shapley_rho__seeding_regime,1.0310262801029262,1.0345845623846817,1.0379132850052903
E-S,mean_signed_shift,shapley_share__message_condition,0.028263525920276675,0.028885753603215176,0.02945541459479557
E-S,mean_signed_shift,shapley_share__seeding_regime,0.9691729676097434,0.9697816901581613,0.9704627202795059
E-S,mean_signed_shift,tau,0.9287149182572981,0.9321459181107706,0.93575295151367
E-S,mean_total_shift,main_rho__message_condition,0.07968947974612509,0.08163952194224308,0.08345083641699831
E-S,mean_total_shift,main_rho__seeding_regime,1.0592059254023851,1.0616808537493951,1.0640280518439873
E-S,mean_total_shift,main_share__message_condition,0.007279354010879335,0.007444831963809746,0.007601917023856568
E-S,mean_total_shift,main_share__seeding_regime,0.9803704341817879,0.9807985568396762,0.9812549305808969
E-S,mean_total_shift,omega,0.9335000802359678,1.0011178332696855,1.072482907238575
E-S,mean_total_shift,shapley_rho__message_condition,0.08766473324176237,0.08985208473876087,0.09183372230533769
E-S,mean_total_shift,shapley_rho__seeding_regime,1.0085548252245393,1.011053137115971,1.0133792914804345
E-S,mean_total_shift,shapley_share__message_condition,0.012537216857569151,0.01283213925859526,0.01310962143735727
E-S,mean_total_shift,shapley_share__seeding_regime,0.9861376105681458,0.9864319290952739,0.986753878657969
E-S,mean_total_shift,tau,0.8909830085348487,0.8935224804408952,0.8957326815820765
E-SD,conversion_rate,main_rho__message_condition,0.00010001465648434014,0.00017346975518715293,0.0002703714500917451
E-SD,conversion_rate,main_rho__seeding_regime,1.865048855010274e-08,7.170864677227145e-07,3.6871131335389085e-06
E-SD,conversion_rate,main_share__message_condition,0.10000730640125824,0.16705649251964597,0.2479520578323341
E-SD,conversion_rate,main_share__seeding_regime,0.00013795944854467398,0.005254992018832665,0.026937741364130487
E-SD,conversion_rate,omega,0.07475753005184713,0.08144945735549562,0.08868026456618906
E-SD,conversion_rate,shapley_rho__message_condition,0.00016829760197921247,0.00022196257554966245,0.00028684429121694446
E-SD,conversion_rate,shapley_rho__seeding_regime,1.842379063064953e-05,2.4178010486875824e-05,3.1130940460286255e-05
E-SD,conversion_rate,shapley_share__message_condition,0.3170303231228429,0.37445072633038456,0.4393176010393383
E-SD,conversion_rate,shapley_share__seeding_regime,0.163792712679609,0.19735891837622915,0.23428606749075442
E-SD,conversion_rate,tau,8.454944784687869e-05,0.00010147988694362505,0.00012275242780498952
E-SD,mean_signed_shift,main_rho__message_condition,0.000919255191600455,0.0009823124296381332,0.0010504502974941882
E-SD,mean_signed_shift,main_rho__seeding_regime,1.8572326309900665e-09,5.3939734715206457e-08,3.1185025109416337e-07
E-SD,mean_signed_shift,main_share__message_condition,0.8613803627373585,0.8820790463879077,0.9014754501904081
E-SD,mean_signed_shift,main_share__seeding_regime,1.8019315481246597e-05,0.0005223189105189398,0.0031092447446435883
E-SD,mean_signed_shift,omega,0.04203512836452578,0.045966936155958274,0.04993858861303002
E-SD,mean_signed_shift,shapley_rho__message_condition,0.0005695889442940676,0.0006086079456612438,0.0006509260834539778
E-SD,mean_signed_shift,shapley_rho__seeding_regime,1.546629999272631e-06,2.0040050520302042e-06,2.5607133447805498e-06
E-SD,mean_signed_shift,shapley_share__message_condition,0.8887690882417338,0.9054406479765149,0.9224622748225167
E-SD,mean_signed_shift,shapley_share__seeding_regime,0.01610951214902799,0.020796619049268092,0.02598880097551366
E-SD,mean_signed_shift,tau,7.867049496078941e-05,8.391042471858672e-05,8.946864542467207e-05
E-SD,mean_total_shift,main_rho__message_condition,0.0001989195192778197,0.00022251690620396364,0.00024607124791371993
E-SD,mean_total_shift,main_rho__seeding_regime,1.251249336549024e-08,1.0941972241694374e-07,3.4600329705874867e-07
E-SD,mean_total_shift,main_share__message_condition,0.746230737441518,0.7869080870121958,0.8240194741765503
E-SD,mean_total_shift,main_share__seeding_regime,0.00044617565059125095,0.003973101895334527,0.012660875378075039
E-SD,mean_total_shift,omega,0.04912021529994205,0.05356924568177007,0.05823536994026625
E-SD,mean_total_shift,shapley_rho__message_condition,0.00013565615131131718,0.0001511309557912174,0.00016558325173108497
E-SD,mean_total_shift,shapley_rho__seeding_regime,8.792155428735758e-07,1.1657893872896633e-06,1.5313223061536199e-06
E-SD,mean_total_shift,shapley_share__message_condition,0.8032085240410585,0.8355569533277163,0.8658514534207972
E-SD,mean_total_shift,shapley_share__seeding_regime,0.03399402024764646,0.044176785493368065,0.056640094001391667
E-SD,mean_total_shift,tau,2.095735835096433e-05,2.30811001867354e-05,2.519023825512676e-05
J-S06-D05,conversion_rate,main_rho__message_condition,1.0237175840301572e-05,2.711830637964515e-05,5.385615048064146e-05
J-S06-D05,conversion_rate,main_rho__seeding_regime,3.1513786453910615e-08,5.001198030113274e-07,2.03175773327129e-06
J-S06-D05,conversion_rate,main_share__message_condition,0.02899266428879665,0.07205640692399162,0.1341786687759224
J-S06-D05,conversion_rate,main_share__seeding_regime,0.0006811249587991794,0.010390450177701429,0.04116468337459483
J-S06-D05,conversion_rate,omega,0.02794988355147216,0.030398903974258908,0.03343419611544919
J-S06-D05,conversion_rate,shapley_rho__message_condition,5.136751855165565e-05,6.687110589404684e-05,8.852287098848888e-05
J-S06-D05,conversion_rate,shapley_rho__seeding_regime,6.993895520735709e-06,9.331460779072884e-06,1.2101721722248955e-05
J-S06-D05,conversion_rate,shapley_share__message_condition,0.2646844681278464,0.31195151685075984,0.36225908730577405
J-S06-D05,conversion_rate,shapley_share__seeding_regime,0.17416839367479323,0.20951159296876853,0.2504485254430723
J-S06-D05,conversion_rate,tau,2.979674503643847e-05,3.672258274830727e-05,4.535913127350539e-05
J-S06-D05,mean_signed_shift,main_rho__message_condition,0.00013684594419221022,0.00014832015572627353,0.0001590695951760301
J-S06-D05,mean_signed_shift,main_rho__seeding_regime,2.689589045956842e-10,7.1018470905466596e-09,4.213743166912061e-08
J-S06-D05,mean_signed_shift,main_share__message_condition,0.8418741831262349,0.8649394090091244,0.8881823036665454
J-S06-D05,mean_signed_shift,main_share__seeding_regime,1.6917960190616823e-05,0.00045411249598695485,0.002764144075231869
J-S06-D05,mean_signed_shift,omega,0.007468179070744775,0.008094552885501765,0.008830060483734449
J-S06-D05,mean_signed_shift,shapley_rho__message_condition,8.549062537225375e-05,9.236641191434415e-05,9.89427941270767e-05
J-S06-D05,mean_signed_shift,shapley_rho__seeding_regime,2.582138371694767e-07,3.37492441371437e-07,4.31715884091917e-07
J-S06-D05,mean_signed_shift,shapley_share__message_condition,0.8722869203724081,0.891749383376544,0.910433395330415
J-S06-D05,mean_signed_shift,shapley_share__seeding_regime,0.017791722882201138,0.022714453770583308,0.029049889439489218
J-S06-D05,mean_signed_shift,tau,1.2100765075002896e-05,1.2924523972934895e-05,1.383670940576656e-05
J-S06-D05,mean_total_shift,main_rho__message_condition,3.277522719525635e-05,3.70034546463017e-05,4.127530014923667e-05
J-S06-D05,mean_total_shift,main_rho__seeding_regime,2.39591651555209e-10,6.800820029173885e-09,3.431521278022091e-08
J-S06-D05,mean_total_shift,main_share__message_condition,0.7075083368583323,0.7510312006424223,0.7937826162190068
J-S06-D05,mean_total_shift,main_share__seeding_regime,4.956274560880805e-05,0.0014233881731500898,0.007135411154138019
J-S06-D05,mean_total_shift,omega,0.009448270999626389,0.01024149749395878,0.011189671224927434
J-S06-D05,mean_total_shift,shapley_rho__message_condition,2.26856388753276e-05,2.5304782253156795e-05,2.8135567696289023e-05
J-S06-D05,mean_total_shift,shapley_rho__seeding_regime,1.660002474428743e-07,2.1616899205528992e-07,2.71391476502721e-07
J-S06-D05,mean_total_shift,shapley_share__message_condition,0.7683358746340265,0.8052931261238723,0.8403176545862531
J-S06-D05,mean_total_shift,shapley_share__seeding_regime,0.03600981568905331,0.047076699524348044,0.05810389852587737
J-S06-D05,mean_total_shift,tau,3.65110056643055e-06,4.01811721454819e-06,4.416693641301531e-06
J-S06-D50,conversion_rate,main_rho__message_condition,0.0020452508015600212,0.002663725482660452,0.003319548292684507
J-S06-D50,conversion_rate,main_rho__seeding_regime,1.9235230124840775e-07,4.219250885576962e-06,1.8939653709401903e-05
J-S06-D50,conversion_rate,main_share__message_condition,0.42274020258560485,0.5042592051425161,0.5761950953098297
J-S06-D50,conversion_rate,main_share__seeding_regime,0.0002830700088979842,0.005981391250731809,0.02652291048394311
J-S06-D50,conversion_rate,omega,0.24368483659365184,0.2649147692565251,0.28655940202301666
J-S06-D50,conversion_rate,shapley_rho__message_condition,0.0015090260354581374,0.0018695838078896013,0.002250059413238154
J-S06-D50,conversion_rate,shapley_rho__seeding_regime,5.497444469215142e-05,7.379721185690643e-05,9.708542085718655e-05
J-S06-D50,conversion_rate,shapley_share__message_condition,0.554654979400605,0.622664669024364,0.6821221812401613
J-S06-D50,conversion_rate,shapley_share__seeding_regime,0.09112817252482974,0.1183216629477149,0.1491074501494177
J-S06-D50,conversion_rate,tau,0.00044022834251682445,0.0005163199973349153,0.0005995792093756285
J-S06-D50,mean_signed_shift,main_rho__message_condition,0.013067888168610845,0.013404708617034067,0.013758422709495111
J-S06-D50,mean_signed_shift,main_rho__seeding_regime,1.0604007179996942e-07,6.232965431825675e-07,1.6462795539483833e-06
J-S06-D50,mean_signed_shift,main_share__message_condition,0.9351066189253194,0.9411265440444128,0.9467361620117525
J-S06-D50,mean_signed_shift,main_share__seeding_regime,8.058836053264059e-05,0.0004780846456724324,0.001244132065303732
J-S06-D50,mean_signed_shift,omega,0.07697785689376015,0.08321799319515347,0.09060227315946509
J-S06-D50,mean_signed_shift,shapley_rho__message_condition,0.007921976808501976,0.008127256052503308,0.008338246481421032
J-S06-D50,mean_signed_shift,shapley_rho__seeding_regime,3.1087320929525516e-06,4.091682587232256e-06,5.509515209449954e-06
J-S06-D50,mean_signed_shift,shapley_share__message_condition,0.9390810253007903,0.9448013672483275,0.950238747392351
J-S06-D50,mean_signed_shift,shapley_share__seeding_regime,0.002541665070403944,0.003323934283954737,0.00447477600686594
J-S06-D50,mean_signed_shift,tau,0.0010503347368942214,0.001074502308975286,0.0011002348406929324
J-S06-D50,mean_total_shift,main_rho__message_condition,0.0039953534629014725,0.004106003473119184,0.004224233136967958
J-S06-D50,mean_total_shift,main_rho__seeding_regime,2.2221720840887712e-05,2.54548079614668e-05,2.9033947477125374e-05
J-S06-D50,mean_total_shift,main_share__message_condition,0.8551956247518591,0.8662005277190397,0.8761828483250717
J-S06-D50,mean_total_shift,main_share__seeding_regime,0.04743288305006155,0.054412886684768486,0.06180976149919071
J-S06-D50,mean_total_shift,omega,0.07739564347376432,0.08435016773685142,0.09243858652256194
J-S06-D50,mean_total_shift,shapley_rho__message_condition,0.002566367790327967,0.0026388217280367424,0.002713649896409886
J-S06-D50,mean_total_shift,shapley_rho__seeding_regime,2.2833319761099573e-05,2.5896813262713416e-05,2.9328264862598746e-05
J-S06-D50,mean_total_shift,shapley_share__message_condition,0.8612301717010817,0.8716663006730426,0.8812585088054119
J-S06-D50,mean_total_shift,shapley_share__seeding_regime,0.05159779502398008,0.058341109469146286,0.06608397197364055
J-S06-D50,mean_total_shift,tau,0.00037638789001484644,0.0003866736455545635,0.0003969253353119417
J-S06-D95,conversion_rate,main_rho__message_condition,0.009003873144769213,0.010560376731136472,0.012275424770178393
J-S06-D95,conversion_rate,main_rho__seeding_regime,2.4518750098246613e-05,6.515259418850291e-05,0.00011989180210078937
J-S06-D95,conversion_rate,main_share__message_condition,0.5978335991073812,0.6504214932205417,0.7083723549581427
J-S06-D95,conversion_rate,main_share__seeding_regime,0.011681369611105392,0.03086580063016532,0.05662289335495588
J-S06-D95,conversion_rate,omega,0.41666014171604426,0.4509550629629853,0.49082486698192973
J-S06-D95,conversion_rate,shapley_rho__message_condition,0.0058107181178583345,0.006732994459756918,0.0077210119185205615
J-S06-D95,conversion_rate,shapley_rho__seeding_regime,0.00013689050820423192,0.00018365512237146714,0.00024493755792500034
J-S06-D95,conversion_rate,shapley_share__message_condition,0.6861091225422316,0.7299378440045505,0.7754955946314026
J-S06-D95,conversion_rate,shapley_share__seeding_regime,0.07290708707616202,0.09623834394933095,0.12553744472691958
J-S06-D95,conversion_rate,tau,0.0013930389478536002,0.0015838764603515296,0.0017805268344546496
J-S06-D95,mean_signed_shift,main_rho__message_condition,0.04636327768058675,0.04725733026402122,0.04820903597279259
J-S06-D95,mean_signed_shift,main_rho__seeding_regime,1.1490004981834845e-05,1.6386864338490844e-05,2.154726897497216e-05
J-S06-D95,mean_signed_shift,main_share__message_condition,0.9405433704690184,0.9451904612660078,0.9498093885851973
J-S06-D95,mean_signed_shift,main_share__seeding_regime,0.002521059683040264,0.003578121331832341,0.004723719352699971
J-S06-D95,mean_signed_shift,omega,0.16147170082066697,0.17511916518430287,0.19053039320189247
J-S06-D95,mean_signed_shift,shapley_rho__message_condition,0.028066907276830755,0.028633771126166725,0.02920735704107792
J-S06-D95,mean_signed_shift,shapley_rho__seeding_regime,1.7314197073537296e-05,2.2431656696232314e-05,2.789664999232465e-05
J-S06-D95,mean_signed_shift,shapley_share__message_condition,0.9437783281351207,0.9481805959396146,0.9525714965594175
J-S06-D95,mean_signed_shift,shapley_share__seeding_regime,0.004027977223798208,0.005207101466725195,0.006458533318920471
J-S06-D95,mean_signed_shift,tau,0.0037017186043863284,0.0037722565588364145,0.003843149435335403
J-S06-D95,mean_total_shift,main_rho__message_condition,0.015714195929106306,0.016061624888603045,0.01643581156719158
J-S06-D95,mean_total_shift,main_rho__seeding_regime,0.00015836510064225925,0.00017013189788518663,0.00018220002505252842
J-S06-D95,mean_total_shift,main_share__message_condition,0.8432750167538109,0.8510957804303769,0.8584095776600111
J-S06-D95,mean_total_shift,main_share__seeding_regime,0.085622906204691,0.09138629978255794,0.09733593241161179
J-S06-D95,mean_total_shift,omega,0.15636778312193914,0.16972640722920546,0.18461821796746725
J-S06-D95,mean_total_shift,shapley_rho__message_condition,0.010069469726904074,0.010302235375565457,0.010535648590219843
J-S06-D95,mean_total_shift,shapley_rho__seeding_regime,0.0001534781540049921,0.0001646022850295433,0.00017610055435264275
J-S06-D95,mean_total_shift,shapley_share__message_condition,0.8469059041019398,0.8547858147628749,0.8619627662708077
J-S06-D95,mean_total_shift,shapley_share__seeding_regime,0.08767160127983321,0.09335756441185397,0.09948352220762319
J-S06-D95,mean_total_shift,tau,0.001508656821220244,0.0015387314038166973,0.0015691352228651085
J-S14-D50,conversion_rate,main_rho__message_condition,0.014525522666741515,0.016916524077421252,0.019465931047882246
J-S14-D50,conversion_rate,main_rho__seeding_regime,1.6389945607955103e-05,5.7574897000369884e-05,0.00012510108820084351
J-S14-D50,conversion_rate,main_share__message_condition,0.6248322965647805,0.6772889081956197,0.72592303843449
J-S14-D50,conversion_rate,main_share__seeding_regime,0.004964215287253526,0.017695942388320576,0.03814135600701438
J-S14-D50,conversion_rate,omega,0.5914160113671032,0.6448371241467474,0.699458483510925
J-S14-D50,conversion_rate,shapley_rho__message_condition,0.009253900011455938,0.010609098860562244,0.012070604768701799
J-S14-D50,conversion_rate,shapley_rho__seeding_regime,0.00018176807080256911,0.00024252740573396707,0.0003166825268038386
J-S14-D50,conversion_rate,shapley_share__message_condition,0.7033690126933416,0.7464108898432504,0.7864944872998506
J-S14-D50,conversion_rate,shapley_share__seeding_regime,0.06343608308496855,0.08236824891596031,0.10510053320400281
J-S14-D50,conversion_rate,tau,0.0021490551068342376,0.002445173406401072,0.0027553450413118157
J-S14-D50,mean_signed_shift,main_rho__message_condition,0.08292353657308109,0.08472324040158538,0.08673539617690064
J-S14-D50,mean_signed_shift,main_rho__seeding_regime,2.8521560392512095e-05,4.182236027168918e-05,5.639228533868544e-05
J-S14-D50,mean_signed_shift,main_share__message_condition,0.9339452262700556,0.9399205258759149,0.9455076387543513
J-S14-D50,mean_signed_shift,main_share__seeding_regime,0.0034490585412617625,0.0050754722310978224,0.006834563233101983
J-S14-D50,mean_signed_shift,omega,0.42933566989575733,0.4642320339619025,0.5053999916875094
J-S14-D50,mean_signed_shift,shapley_rho__message_condition,0.05027471661315755,0.05139250723573782,0.052609555756942775
J-S14-D50,mean_signed_shift,shapley_rho__seeding_regime,4.681184505933131e-05,6.0161635965983674e-05,7.55724773291822e-05
J-S14-D50,mean_signed_shift,shapley_share__message_condition,0.9382015461879526,0.9437803976959571,0.9490582345167291
J-S14-D50,mean_signed_shift,shapley_share__seeding_regime,0.006020751765210436,0.007721195297966185,0.009695996795054871
J-S14-D50,mean_signed_shift,tau,0.006657006082161994,0.0068019275901326625,0.006956493056616558
J-S14-D50,mean_total_shift,main_rho__message_condition,0.023585374663486015,0.024280919760430272,0.024968915532664757
J-S14-D50,mean_total_shift,main_rho__seeding_regime,0.00021917500078009675,0.00024287126095631767,0.0002669713864303921
J-S14-D50,mean_total_shift,main_share__message_condition,0.824680549407857,0.8352694143318209,0.8461597910977995
J-S14-D50,mean_total_shift,main_share__seeding_regime,0.07644649805561589,0.08464998867690261,0.09268547544144766
J-S14-D50,mean_total_shift,omega,0.4135198321013554,0.45072878870171085,0.4913305840835076
J-S14-D50,mean_total_shift,shapley_rho__message_condition,0.015162675818658107,0.015604605109599613,0.016057826120646813
J-S14-D50,mean_total_shift,shapley_rho__seeding_regime,0.00021732913023787118,0.00024053771939149842,0.00026389941408846773
J-S14-D50,mean_total_shift,shapley_share__message_condition,0.8303276257740885,0.840884471397177,0.851456905409969
J-S14-D50,mean_total_shift,shapley_share__seeding_regime,0.08030008014807793,0.08861200220101811,0.09678274469757427
J-S14-D50,mean_total_shift,tau,0.0023088792341079594,0.0023677315105250897,0.0024341148210590678
J-S14-D95,conversion_rate,main_rho__message_condition,0.07171403810917681,0.0784174014896383,0.08517662728664682
J-S14-D95,conversion_rate,main_rho__seeding_regime,0.00021979918639919454,0.0003888545957706445,0.0006192398429562273
J-S14-D95,conversion_rate,main_share__message_condition,0.7499471408806192,0.7847704700285957,0.8167022207074317
J-S14-D95,conversion_rate,main_share__seeding_regime,0.01748098883301573,0.029979501626299306,0.04613540710874145
J-S14-D95,conversion_rate,omega,1.009090354243421,1.0907738130922815,1.1844434585253578
J-S14-D95,conversion_rate,shapley_rho__message_condition,0.04269476738997103,0.0465471672457206,0.05041722306183994
J-S14-D95,conversion_rate,shapley_rho__seeding_regime,0.0005300700053446824,0.0007103837270009076,0.000949455462562119
J-S14-D95,conversion_rate,shapley_share__message_condition,0.7889100614150589,0.8191936559896462,0.8461985660976599
J-S14-D95,conversion_rate,shapley_share__seeding_regime,0.04592812684609704,0.06035452967129708,0.07851814141077416
J-S14-D95,conversion_rate,tau,0.00897488709164742,0.009727647538594971,0.01053032153800623
J-S14-D95,mean_signed_shift,main_rho__message_condition,0.2862972862751957,0.2919431946198199,0.2977134617668126
J-S14-D95,mean_signed_shift,main_rho__seeding_regime,0.00046684313893154047,0.0005360320957484692,0.0006104676971175372
J-S14-D95,mean_signed_shift,main_share__message_condition,0.9240431744577748,0.9289771524285741,0.9337697023151684
J-S14-D95,mean_signed_shift,main_share__seeding_regime,0.016254180027063653,0.018631346316096357,0.02112960660382349
J-S14-D95,mean_signed_shift,omega,0.8968997525926634,0.9679056332350496,1.052211073951196
J-S14-D95,mean_signed_shift,shapley_rho__message_condition,0.17342397307650484,0.17699952469994512,0.18046137301056214
J-S14-D95,mean_signed_shift,shapley_rho__seeding_regime,0.000494309150206159,0.000562883590977859,0.0006387412488041906
J-S14-D95,mean_signed_shift,shapley_share__message_condition,0.9275694840464717,0.9323320136265212,0.9370358895071582
J-S14-D95,mean_signed_shift,shapley_share__seeding_regime,0.018315118255342405,0.020776172244180935,0.023448166124020946
J-S14-D95,mean_signed_shift,tau,0.023271452654195224,0.02370705372320767,0.024136155309566497
J-S14-D95,mean_total_shift,main_rho__message_condition,0.09614686051890614,0.0981209989558639,0.10011235721963835
J-S14-D95,mean_total_shift,main_rho__seeding_regime,0.0014893087318241722,0.0015730584520247878,0.0016550221056646744
J-S14-D95,mean_total_shift,main_share__message_condition,0.8034635828926585,0.8111172171055143,0.8184427599281203
J-S14-D95,mean_total_shift,main_share__seeding_regime,0.12542490770592177,0.13165707273920912,0.13748530458485062
J-S14-D95,mean_total_shift,omega,0.828157931310098,0.896157506698849,0.971722776185546
J-S14-D95,mean_total_shift,shapley_rho__message_condition,0.06169845481562227,0.06295365972192621,0.06421611269387441
J-S14-D95,mean_total_shift,shapley_rho__seeding_regime,0.0014404312094333637,0.0015182293227928734,0.0015972355782688543
J-S14-D95,mean_total_shift,shapley_share__message_condition,0.8073941038277567,0.8149725403062036,0.8223156849818388
J-S14-D95,mean_total_shift,shapley_share__seeding_regime,0.12789432908633236,0.1343069335603539,0.14035101018529123
J-S14-D95,mean_total_shift,tau,0.009675760871019226,0.009857814119548253,0.010044464092078586
J-S18-D05,conversion_rate,main_rho__message_condition,0.00012681069580607805,0.00022877286491594255,0.0003511612929213991
J-S18-D05,conversion_rate,main_rho__seeding_regime,1.671463534312217e-07,2.156013741221534e-06,7.742872497129962e-06
J-S18-D05,conversion_rate,main_share__message_condition,0.10408660951656319,0.1713187596790696,0.2498509711993038
J-S18-D05,conversion_rate,main_share__seeding_regime,0.0009632694360021034,0.012227234598012747,0.0453259760479821
J-S18-D05,conversion_rate,omega,0.09339129574100002,0.10187601462800899,0.11070726121491199
J-S18-D05,conversion_rate,shapley_rho__message_condition,0.00022540394943682552,0.0002921030587314994,0.0003773804962567022
J-S18-D05,conversion_rate,shapley_rho__seeding_regime,2.4761408205064754e-05,3.177118876083835e-05,4.123175992848829e-05
J-S18-D05,conversion_rate,shapley_share__message_condition,0.3230517283526171,0.38304030033787184,0.44736633006614646
J-S18-D05,conversion_rate,shapley_share__seeding_regime,0.16462011876507315,0.20151607551352785,0.24025801862406196
J-S18-D05,conversion_rate,tau,0.00010826110395064133,0.00013056233241047304,0.0001573187051910503
J-S18-D05,mean_signed_shift,main_rho__message_condition,0.0015129998703879806,0.0016137549032586573,0.0017307078236302542
J-S18-D05,mean_signed_shift,main_rho__seeding_regime,3.224514841228891e-09,9.374827471511724e-08,5.42553469236853e-07
J-S18-D05,mean_signed_shift,main_share__message_condition,0.8561330996894668,0.8764357983165871,0.8971515982840044
J-S18-D05,mean_signed_shift,main_share__seeding_regime,1.8885441464584415e-05,0.0005514491074932578,0.0032236594758649727
J-S18-D05,mean_signed_shift,omega,0.06949124015116655,0.07574174721130328,0.08222946207122428
J-S18-D05,mean_signed_shift,shapley_rho__message_condition,0.0009424428734558008,0.0010018698976223795,0.0010719598936906854
J-S18-D05,mean_signed_shift,shapley_rho__seeding_regime,2.6834395788647933e-06,3.450071525925221e-06,4.306814580986486e-06
J-S18-D05,mean_signed_shift,shapley_share__message_condition,0.8838465731246112,0.9007432558635065,0.9179625046834895
J-S18-D05,mean_signed_shift,shapley_share__seeding_regime,0.016897257599544205,0.021608041325628016,0.026752395790635226
J-S18-D05,mean_signed_shift,tau,0.00013091580155962993,0.0001389266139154572,0.00014797127237317853
J-S18-D05,mean_total_shift,main_rho__message_condition,0.0003179679289945312,0.0003545585944355966,0.0003917044832969653
J-S18-D05,mean_total_shift,main_rho__seeding_regime,4.6947155559327794e-08,2.8284042505453565e-07,7.709899369808667e-07
J-S18-D05,mean_total_shift,main_share__message_condition,0.7287690632684806,0.7705032967879795,0.8094648018837919
J-S18-D05,mean_total_shift,main_share__seeding_regime,0.0010275747386676393,0.006287310274408771,0.016729052121293487
J-S18-D05,mean_total_shift,omega,0.0802367113760792,0.08742189571701808,0.0952281731886881
J-S18-D05,mean_total_shift,shapley_rho__message_condition,0.00021787285685136173,0.00024076119727759853,0.00026499346125802655
J-S18-D05,mean_total_shift,shapley_rho__seeding_regime,1.567146202983369e-06,2.089539934572838e-06,2.7861868760402094e-06
J-S18-D05,mean_total_shift,shapley_share__message_condition,0.7851208813980894,0.8199194607744527,0.8523985744271502
J-S18-D05,mean_total_shift,shapley_share__seeding_regime,0.03693026681311166,0.04863992637948694,0.06364135660761586
J-S18-D05,mean_total_shift,tau,3.417396747510206e-05,3.751899861227607e-05,4.08469339078101e-05
J-S18-D50,conversion_rate,main_rho__message_condition,0.029960552651341166,0.03357324461283978,0.03758500632294256
J-S18-D50,conversion_rate,main_rho__seeding_regime,5.6317581104784324e-05,0.00013167898392496687,0.00023339038343314647
J-S18-D50,conversion_rate,main_share__message_condition,0.6954396637592486,0.7373892853057435,0.7776494176487911
