design,outcome,tau,omega,ss_sys,ss_mc,factor,allocation,p_sys,q_sys,rho,factor_ss
C-D1,mean_signed_shift,0.00034263822788370006,0.048641363357079435,0.0033402427150194852,0.0011216490230709923,seeding_regime,shapley,0.003364932559799331,1.1529545292378055e-06,1.3194777971516651e-06,1.1239691469401584e-05
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,topology,main,0.0005415348646475425,5.0724617539024685e-06,0.020071803007908794,4.9449396015550966e-05
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,topology,shapley,0.00114066421153808,1.0684400884951376e-05,0.01958754523825263,0.00010415794069662342
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,message_condition,main,0.23969154661294703,0.0022451485256064245,0.029752773279676854,0.021887052863637447
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,message_condition,shapley,0.28612793530800046,0.0026801100045839837,0.021455326267482314,0.026127317939844984
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,inoculation,main,0.001678661485337441,1.572372664808059e-05,0.039645089785958675,0.00015328430722282363
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,inoculation,shapley,0.002661874757711308,2.493331230105922e-05,0.03357508011009505,0.00024306486549769107
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,seeding_regime,main,0.6633964304783307,0.006213917590452634,0.007541786775626119,0.06057699133993287
C-D5,mean_signed_shift,0.009366823975782014,0.13602170389559348,0.09131341164476098,0.0031366022817026747,seeding_regime,shapley,0.7100695257227501,0.006651096258012019,0.007611725889109433,0.06483887089872167
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,topology,main,0.00038368902142948806,1.626530368247015e-05,0.06436203705768377,0.00015856392460502538
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,topology,shapley,0.0008702597443712282,3.689195737759255e-05,0.06763344916036167,0.0003596449019551302
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,message_condition,main,0.15532939171412236,0.006584706848350268,0.08726072584404365,0.06419166716040331
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,message_condition,shapley,0.20604183549962238,0.008734503304809318,0.06992310683836113,0.08514917092994592
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,inoculation,main,0.0010142612751288832,4.2996454764011164e-05,0.10840930701407324,0.00041915519959407694
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,inoculation,shapley,0.0016923929983254837,7.174374175548042e-05,0.09660978243696468,0.0006994009752709876
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,seeding_regime,main,0.740273434316947,0.03138159171813322,0.03808761058909948,0.30592655632631144
C-D10,mean_signed_shift,0.04239189232433976,0.2346779724040331,0.413261562747542,0.005411573613817182,seeding_regime,shapley,0.7913955117576809,0.03354875332039737,0.03839425927546894,0.32705334594036994
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,topology,main,0.00025271579996594183,0.00025271579996594183,1.0,0.0024636250164505233
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,topology,shapley,0.0005454691108554913,0.0005454691108554913,1.0,0.005317559675278389
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,message_condition,main,0.07546014297564697,0.07546014297564697,1.0,0.7356306808074182
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,message_condition,shapley,0.12491583540474784,0.12491583540474784,1.0,1.2177543987967006
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,inoculation,main,0.0003966122093044054,0.0003966122093044054,1.0,0.003866413420940547
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,inoculation,shapley,0.0007426136354493015,0.0007426136354493015,1.0,0.007239442607453631
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,seeding_regime,main,0.8239317518940006,0.8239317518940006,1.0,8.032180323064592
C-D50,mean_signed_shift,1.0,1.0,9.748599085544088,0.023059572052635396,seeding_regime,shapley,0.8737960818489475,0.8737960818489475,1.0,8.518287684464656
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,topology,main,0.0002507785505813903,0.0002337610873731876,0.9249959337908087,0.0022788431226020483
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,topology,shapley,0.0005260096278475213,0.000490315388973011,0.8988875432451537,0.004779888152570489
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,message_condition,main,0.0173072142868926,0.016132772207692183,0.213791964493079,0.15727192839119908
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,message_condition,shapley,0.028855810680905362,0.026897697854003928,0.2153265658181044,0.2622148727027839
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,inoculation,main,0.000432174296455156,0.0004028475850103125,1.0157215929303915,0.003927199598845177
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,inoculation,shapley,0.0007791876674287218,0.0007263131395553736,0.9780498295266747,0.00708053560808817
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,seeding_regime,main,0.9578345207852094,0.892837280474106,1.083630140993729,8.70391269596954
E-S,mean_signed_shift,0.9321414723518002,0.9906377304966281,9.08707350496648,0.0228436821244462,seeding_regime,shapley,0.9698389920238184,0.9040271459692679,1.0345973903388896,8.812998208503037
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,topology,main,0.003029500776227162,2.4394350319971385e-07,0.0009652878974428578,2.3781074122171517e-06
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,topology,shapley,0.019378812069082835,1.5604337655487335e-06,0.002860718846391528,1.5212043179880501e-05
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,message_condition,main,0.9211447650894438,7.41730395691924e-05,0.0009829432683838147,0.0007230832257162545
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,message_condition,shapley,0.9343393139515271,7.523549992497581e-05,0.000602289531036641,0.0007334407257690715
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,inoculation,main,0.018259095525737158,1.4702711954256827e-06,0.003707074973824694,1.4333084431228624e-05
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,inoculation,shapley,0.03467235192608925,2.7919104888155807e-06,0.003759573424916173,2.721721603818852e-05
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,seeding_regime,main,0.00020093315323704389,1.6179674781484196e-08,1.96371541020132e-08,1.5772916277917756e-07
E-SD,mean_signed_shift,8.052267393821659e-05,0.045735306018888214,0.0007849832655196631,0.001054636584491882,seeding_regime,shapley,0.011609522053300878,9.348297588764814e-07,1.0698488792698487e-06,9.113280532522667e-06
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,topology,main,0.0020455570498262377,6.37821278948319e-05,0.2523867835071164,0.0006217863936696143
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,topology,shapley,0.0035071125857865397,0.00010935461492370179,0.20047810727942872,0.001066054299045225
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,message_condition,main,0.9852520187512246,0.030720957048824462,0.40711501247405457,0.29948629379320935
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,message_condition,shapley,0.9866931979658333,0.030765894185627054,0.24629298668131624,0.29992436792395005
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,inoculation,main,0.006222030164892747,0.0001940079470168786,0.4891628206734674,0.0018913056948770286
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,inoculation,shapley,0.007825202465345231,0.0002439961596231211,0.32856407151142164,0.002378620738578228
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,seeding_regime,main,0.001326156626995571,4.135063922993278e-05,5.0186971353972744e-05,0.0004031108037835862
CS-0,mean_signed_shift,0.031180811065743656,0.5034168044903237,0.3039692262420316,0.011608576075652084,seeding_regime,shapley,0.0019744869830348372,6.156610556977945e-05,7.045820741093956e-05,0.0006001832804580628
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,topology,main,0.0011809808820032485,5.082920457608083e-05,0.2011318824661181,0.000495513537249315
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,topology,shapley,0.0022732230465802666,9.783911072776559e-05,0.17936691332405377,0.0009537942653711424
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,message_condition,main,0.6934652610728193,0.02984662000767145,0.39552827268434626,0.2909627325133678
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,message_condition,shapley,0.7107406086705582,0.03059014785858713,0.24488606876358007,0.29821108744088093
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,inoculation,main,0.004103485187318974,0.0001766132638043668,0.44530465694467225,0.001721731902018207
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,inoculation,shapley,0.005462199605389534,0.00023509208777942683,0.31657389059007746,0.002291818511945171
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,seeding_regime,main,0.26452901145604196,0.011385281035879293,0.013818233136066855,0.11099054029503533
CS-15,mean_signed_shift,0.043039819992565315,0.5324721661366123,0.41957794982150437,0.012278580281050056,seeding_regime,shapley,0.28152396867747204,0.012116740935470993,0.013866783322983137,0.11812124960330714
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,topology,main,0.0006540476378054915,5.450672938387654e-05,0.21568390022001924,0.0005313642522276579
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,topology,shapley,0.0012991399933206197,0.00010826714745930644,0.19848447016459778,0.0010554530147162617
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,message_condition,main,0.3496306503191067,0.029137362693021116,0.38612917421087484,0.28404846730435207
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,message_condition,shapley,0.38747869369201493,0.03229152599641316,0.25850626457232834,0.3147971407994565
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,inoculation,main,0.001996996442008679,0.0001664247959221319,0.4196159170541281,0.0016224086133383563
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,inoculation,shapley,0.0028414686330061846,0.00023680104151389277,0.3188751595849996,0.0023084784167582226
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,seeding_regime,main,0.5704505439054729,0.04753995217820466,0.05769889565358165,0.46344793433125564
CS-30,mean_signed_shift,0.08333755254703083,0.5135035402719594,0.8124243885514671,0.01184117188618461,seeding_regime,shapley,0.6083806976816583,0.050700958361644476,0.05802378771756626,0.4942633163205362
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,topology,main,0.0004083040311394086,6.144045624098715e-05,0.2431207556047837,0.0005989583755262989
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,topology,shapley,0.0008742532906134541,0.00013155520628973418,0.24117810462889164,0.0012824789637346664
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,message_condition,main,0.18703691075344736,0.02814479469753992,0.3729756343905021,0.27437231985126376
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,message_condition,shapley,0.234905738209265,0.03534796286220186,0.2829742341927159,0.34459311843430745
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,inoculation,main,0.001106169937678629,0.00016645337902097335,0.4196879851805521,0.0016226872585095842
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,inoculation,shapley,0.0017211873297038151,0.00025899948750959556,0.3487674816971194,0.0025248821670924306
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,seeding_regime,main,0.7143130649431008,0.10748784548251807,0.13045721958819043,1.0478559121779798
CS-45,mean_signed_shift,0.15047722176421355,0.5032531214788561,1.4669421064858272,0.011604801615455358,seeding_regime,shapley,0.7624988211704178,0.11473870420821237,0.1313106187949778,1.1185416269206927
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,topology,main,0.00022884058770619343,3.9323770576697174e-05,0.1556047171644859,0.0003833516738841356
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,topology,shapley,0.0006122977186831767,0.00010521671551134832,0.1928921609260894,0.0010257155766178827
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,message_condition,main,0.18462919212222856,0.03172652222907643,0.42044079136340146,0.3092891455898687
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,message_condition,shapley,0.236148675916628,0.04057958619499283,0.32485542015956825,0.3955941168722646
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,inoculation,main,0.0010223615915013237,0.0001756817401738257,0.4429559555968876,0.0017126508516053514
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,inoculation,shapley,0.0016777656277579794,0.0002883058083740339,0.3882312344017236,0.0028105777398721556
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,seeding_regime,main,0.7097416235063144,0.12196139265001342,0.148023658961627,1.1889527208596042
CS-45-R,mean_signed_shift,0.17183914344418938,0.512973929128832,1.675190916640704,0.011828959279869784,seeding_regime,shapley,0.7615612607369308,0.13086603472531116,0.14976724826735247,1.2757605064519493
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,topology,main,0.0019857821322619373,0.00021360281356114653,0.8452293587893336,0.0020823281929518373
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,topology,shapley,0.0031916087131651045,0.0003433088604447223,0.6293827709259115,0.0033467804429906027
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,message_condition,main,0.9826788256922828,0.10570291603729041,1.4007781044279706,1.0304553506204728
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,message_condition,shapley,0.9843249001815685,0.10587997782897958,0.8476105330113757,1.0321814550410187
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,inoculation,main,0.0054115813121798865,0.0005821026261223658,1.467687107119776,0.005674685128709308
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,inoculation,shapley,0.006753653864325811,0.000726464118999241,0.9782531377298378,0.007082007446156593
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,seeding_regime,main,0.00473175700335029,0.0005089765853880497,0.0006177411954546569,0.004961808674877294
D-A95,mean_signed_shift,0.10756608697946071,0.9935097270647851,1.0486186571635265,0.02290990913624454,seeding_regime,shapley,0.005729837240940627,0.0006163361710371727,0.0007053546975548447,0.006008414233360726
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,topology,main,0.00022860633689835647,3.6314013835910206e-05,0.1436950671101854,0.0003540107620731896
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,topology,shapley,0.0005169872286084588,8.212318882929187e-05,0.15055515921056142,0.0008005860435231992
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,message_condition,main,0.019525860726208842,0.0031016741976180153,0.04110347628971508,0.030236978246554677
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,message_condition,shapley,0.03303466962899798,0.005247542418325586,0.042008624457601285,0.05115618722064262
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,inoculation,main,0.0005418468752039962,8.60721325142063e-05,0.21701836326512258,0.000839082712318821
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,inoculation,shapley,0.0010197304788179993,0.00016198372809394498,0.21812652011963182,0.0015791144235696543
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,seeding_regime,main,0.9513634020383515,0.15112364868503203,0.183417677905529,1.4732438633749891
S-A06,mean_signed_shift,0.15884955040444146,0.2008289978762814,1.5485605818118275,0.004631030746786672,seeding_regime,shapley,0.9654286126635755,0.15335790106919261,0.17550765476618777,1.495024694124092
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,topology,main,0.00028295385046069884,0.0004187107253010224,1.6568442707478181,0.004081842993777049
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,topology,shapley,0.0005595792684705241,0.0008280567342809575,1.5180634756425848,0.008072393122589967
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,message_condition,main,0.016740084866924985,0.024771718302537774,0.3282755283213852,0.2414895503914755
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,message_condition,shapley,0.027598624620666597,0.04084001724456132,0.3269402723220235,0.3981329547639353
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,inoculation,main,0.0004459314762212471,0.0006598824915764423,1.6637977250719813,0.00643292985394866
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,inoculation,shapley,0.0007804410721620493,0.00115488461050318,1.5551621400062812,0.011258507057860242
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,seeding_regime,main,0.9597170965499904,1.4201744946250603,1.7236554986022272,13.844711779614899
S-A18,mean_signed_shift,1.4797845112172443,1.4630927948363854,14.425825932854732,0.03373829372222133,seeding_regime,shapley,0.971061355038701,1.436961552627899,1.6445044587374398,14.008362077910348
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,topology,main,0.005784036646392569,7.121818588556881e-08,0.00028181137030279383,6.94277541798165e-07
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,topology,shapley,0.021600391495631217,2.659631656546242e-07,0.00048758611690678235,2.59276827348908e-06
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,message_condition,main,0.9090250694875052,1.1192722372148217e-05,0.00014832628101116123,0.00010911336308187297
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,message_condition,shapley,0.9243759232967313,1.138173569051464e-05,9.111523493907675e-05,0.00011095597814445554
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,inoculation,main,0.02901079868977012,3.5720666726160235e-07,0.0009006446571276407,3.4822645898167078e-06
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,inoculation,shapley,0.04191089029444299,5.160440291264261e-07,0.0006949024425254532,5.030706350442364e-06
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,seeding_regime,main,1.6536831385637237e-05,2.0361612548135433e-10,2.471274168197728e-10,1.984971974669561e-09
J-S06-D05,mean_signed_shift,1.2312886352472663e-05,0.008079093927791204,0.00012003339263612329,0.00018630044854791038,seeding_regime,shapley,0.012112794913194367,1.4914346717697123e-07,1.7068452271081886e-07,1.4539398677362964e-06
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,topology,main,0.011669610792245946,1.2465313818936386e-05,0.04932542334359909,0.00012151934689630334
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,topology,shapley,0.017195647802998155,1.8368148689817797e-05,0.0336740400588586,0.0001790637175206956
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,message_condition,main,0.9466593565388892,0.0010112081858574585,0.01340056016304929,0.009857863195944717
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,message_condition,shapley,0.9488757461834009,0.0010135757020459364,0.00811406895500306,0.009880943162094723
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,inoculation,main,0.026396228893875898,2.819607977133848e-05,0.07109231412918404,0.00027487227747479846
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,inoculation,shapley,0.03194560545209971,3.4123845617965785e-05,0.045951008692858064,0.0003326596901865489
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,seeding_regime,main,0.00043468192176952764,4.64321103997392e-07,5.635431611053232e-07,4.5264802898277966e-06
J-S06-D50,mean_signed_shift,0.001068185909612269,0.08305882183887815,0.010413316181637244,0.001915300886800617,seeding_regime,shapley,0.0019830005615012734,2.1182132585488777e-06,2.4241505570347153e-06,2.0649611835276953e-05
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,topology,main,0.010936468555221682,4.11047126879391e-05,0.1626519303244147,0.00040071336452119553
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,topology,shapley,0.014991724565494927,5.634639077960541e-05,0.10329895801291855,0.0005492983736277711
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,message_condition,main,0.9485537259202288,0.0035651387992524436,0.04724532261226976,0.03475510883823012
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,message_condition,shapley,0.9506616666546518,0.003573061493659157,0.028603751334503356,0.034832344009678454
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,inoculation,main,0.02556873664854779,9.610008646075535e-05,0.24230239061298584,0.0009368412149920273
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,inoculation,shapley,0.02996718663859586,0.00011263165898805638,0.1516692578906273,0.00109800088781428
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,seeding_regime,main,0.0035496966494611855,1.3341533436383068e-05,1.6192522506523654e-05,0.00013006126065767985
J-S06-D95,mean_signed_shift,0.0037584995997920556,0.17485507790481292,0.036640105761550655,0.004032083267715209,seeding_regime,shapley,0.004379422141257413,1.6460056365236455e-05,1.8837411504989893e-05,0.00016046249043014823
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,topology,main,0.00910970047080375,6.16604360590957e-05,0.2439912188608927,0.00060110287057995
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,topology,shapley,0.014622360998455037,9.897374323864034e-05,0.18144701738181654,0.0009648553428290846
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,message_condition,main,0.9446554095863717,0.00639404826397548,0.08473411276253494,0.06233301305911612
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,message_condition,shapley,0.9472168882212195,0.006411386033761322,0.051325646688327196,0.06250203202579575
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,inoculation,main,0.02613939006294002,0.00017692856035885315,0.4460996313481061,0.0017248056017209479
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,inoculation,shapley,0.03162138866685694,0.00021403432749974,0.28821761045397903,0.002086534849339009
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,seeding_regime,main,0.0049987032842631635,3.383450698796751e-05,4.106469608701322e-05,0.00032983904388273513
J-S14-D50,mean_signed_shift,0.006768656802352073,0.4634031943011345,0.0659849215137712,0.010685879348408412,seeding_regime,shapley,0.006539362113468449,4.426269785237165e-05,5.065563782194129e-05,0.0004314992958073445
J-S14-D95,mean_signed_shift,0.02363892435773659,0.9663094441900943,0.23044639637707678,0.022282682253443542,topology,main,0.00989403891993633,0.0002338844376208767,0.9254840324680806,0.002280045614713872
J-S14-D95,mean_signed_shift,0.02363892435773659,0.9663094441900943,0.23044639637707678,0.022282682253443542,topology,shapley,0.014696230964576175,0.0003474030921154424,0.636888661890661,0.0033866934661117907
J-S14-D95,mean_signed_shift,0.02363892435773659,0.9663094441900943,0.23044639637707678,0.022282682253443542,message_condition,main,0.9319203642923747,0.022029594998941773,0.29193683089165784,0.21475768966159037
J-S14-D95,mean_signed_shift,0.02363892435773659,0.9663094441900943,0.23044639637707678,0.022282682253443542,message_condition,shapley,0.93449904528637,0.022090552243901558,0.17684348963703872,0.21535193740406264
J-S14-D95,mean_signed_shift,0.02363892435773659,0.9663094441900943,0.23044639637707678,0.022282682253443542,inoculation,main,0.025670935649680766,0.0006068333060151273,1.530041919484567,0.005915774612096765
J-S14-D95,mean_signed_shift,0.02363892435773659,0.9663094441900943,0.23044639637707678,0.022282682253443542,inoculation,shapley,0.03068376170997786,0.000725331122072981,0.9767274494416412,0.00707096231335733
J-S14-D95,mean_signed_shift,0.02363892435773659,0.9663094441900943,0.23044639637707678,0.022282682253443542,seeding_regime,main,0.018698430220422165,0.0004420107775889755,0.00053646527952456,0.004308985862204517
