ss_sys,ss_mc,ms_mc,grand_mean,cell_mean_mc_se_median,main_ss__topology,main_share__topology,shapley_ss__topology,shapley_share__topology,main_ss__message_condition,main_share__message_condition,shapley_ss__message_condition,shapley_share__message_condition,main_ss__inoculation,main_share__inoculation,shapley_ss__inoculation,shapley_share__inoculation,main_ss__seeding_regime,main_share__seeding_regime,shapley_ss__seeding_regime,shapley_share__seeding_regime,design,outcome
2.022505962375126,0.016341601316294384,3.913218706009191e-06,0.06062720088921702,0.0003772773128808356,0.002576148053464831,0.0012737406471917325,0.003524181249750888,0.0017424825020601038,1.9899497037512386,0.9839030098157757,1.9925125216486672,0.9851701595523427,0.0025607419740862956,0.0012661233250848335,0.0034325044855514765,0.0016971541985075394,0.020843958498294738,0.01030600595798327,0.023036754991156483,0.01139020374708973,D-A95,mean_total_shift
1.0486186571635265,0.02290990913624454,5.48608935254898e-06,0.041409189281553474,0.0004432119248570219,0.0020823281929518373,0.0019857821322619373,0.0033467804429906027,0.0031916087131651045,1.0304553506204728,0.9826788256922828,1.0321814550410187,0.9843249001815685,0.005674685128709308,0.0054115813121798865,0.007082007446156593,0.006753653864325811,0.004961808674877294,0.00473175700335029,0.006008414233360726,0.005729837240940627,D-A95,mean_signed_shift
1.3323603198804352,0.31356584842483237,7.508760738142538e-05,0.04530410181473628,0.001600429274002882,0.001142697819254579,0.0008576492426291437,0.006649529015559373,0.004990788840181082,1.3023996841799164,0.9775131131920775,1.3059669117559156,0.9801904877151489,0.0047896497088123526,0.0035948606674523083,0.010022112688109697,0.007522073825351592,0.006340977661520056,0.00475920632497453,0.009721766420850448,0.007296649619318346,D-A95,conversion_rate
2.2723332249401644,0.003743058129470912,8.963261804288582e-07,0.020489340937665527,8.455443738695505e-05,0.0003608945109675465,0.0001588211213947504,0.000762284031946511,0.0003354631369994529,0.019570746272507704,0.008612621625080117,0.03406041673878967,0.014989182204861947,0.0004914525716293206,0.00021627662978094316,0.0009904535599341985,0.00043587513884997184,2.221405150006856,0.9775877611723741,2.236520070609494,0.9842394795192886,S-A06,mean_total_shift
1.5485605818118275,0.004631030746786672,1.10896330143359e-06,0.01564191168966005,8.743347581936056e-05,0.0003540107620731896,0.00022860633689835647,0.0008005860435231992,0.0005169872286084588,0.030236978246554677,0.019525860726208842,0.05115618722064262,0.03303466962899798,0.000839082712318821,0.0005418468752039962,0.0015791144235696543,0.0010197304788179993,1.4732438633749891,0.9513634020383515,1.495024694124092,0.9654286126635755,S-A06,mean_signed_shift
1.4164832129415301,0.10862148355201734,2.6010891655176567e-05,0.015580576112848936,0.0005661687923532081,0.000222292601645308,0.00015693274697106053,0.0011439665736765704,0.0008076103996325943,0.01839195276760105,0.012984236311143798,0.032967718319922026,0.023274344530677383,0.0007033034323456148,0.0004965137785749713,0.001741296974020082,0.001229309996836482,1.3654509482982549,0.9639725595213378,1.3806302310739118,0.9746887350728538,S-A06,conversion_rate
20.582158755307397,0.025336871217080857,6.067258433209018e-06,0.06350264824986045,0.00022764098647105137,0.0045256627155442,0.00021988280089313734,0.00814733846054896,0.0003958447001312754,0.14282072952956154,0.006939054898346521,0.24364539904510885,0.011837698947992104,0.003286732285970274,0.00015968841388529006,0.00593716499025841,0.00028846172361426514,20.21860185396032,0.9823363085636811,20.324428852811483,0.9874779946282625,S-A18,mean_total_shift
14.425825932854732,0.03373829372222133,8.079093324286716e-06,0.048902789401081746,0.00025272728551434026,0.004081842993777049,0.00028295385046069884,0.008072393122589967,0.0005595792684705241,0.2414895503914755,0.016740084866924985,0.3981329547639353,0.027598624620666597,0.00643292985394866,0.0004459314762212471,0.011258507057860242,0.0007804410721620493,13.844711779614899,0.9597170965499904,14.008362077910348,0.971061355038701,S-A18,mean_signed_shift
29.277013685861977,0.419003880017685,0.00010033617816515446,0.06664848551082218,0.0009979848793798662,0.011795591767223567,0.00040289600209189775,0.029944927670201217,0.001022813596752246,0.5792554285767426,0.019785331755214776,1.0809839910598353,0.0369226179506774,0.01080645021345882,0.00036911039935324114,0.026614299587841884,0.0009090510348292138,27.618726425576117,0.9433587292037693,28.1394704675441,0.9611455174177412,S-A18,conversion_rate
5.2344931677270935e-05,0.00018116152657345145,4.3381591612416537e-08,0.0016157435788669166,3.700543728294598e-05,4.598071588499926e-07,0.008784177266385635,2.2934292146989888e-06,0.04381377797642317,4.3776222330946326e-05,0.8363029796436761,4.544726331129541e-05,0.8682266239546815,1.5663087932349186e-06,0.029922835755940756,3.241343730538092e-06,0.061922780805644624,3.1379476789018766e-08,0.0005994749784465622,1.3628954207384478e-06,0.026036817263250727,J-S06-D05,mean_total_shift
